order_id,customer_id,postal_code,order_date,ship_mode_code,shipping_date
CA-2019-140221,MS-17365,60653.0,2019-03-05,2,2019-03-09
CA-2021-144638,MH-18115,19013.0,2021-03-10,S,2021-03-14
CA-2021-153822,AB-10105,85023.0,2021-09-19,S,2021-09-25
CA-2019-109470,KC-16255,42420.0,2019-12-31,2,2020-01-03
CA-2018-124856,LD-17005,10011.0,2018-09-29,2,2018-10-03
US-2020-157490,LB-16795,81001.0,2020-10-06,1,2020-10-07
US-2020-156986,ZC-21910,97301.0,2020-03-20,S,2020-03-24
CA-2020-167556,JM-15250,10009.0,2020-03-29,S,2020-04-02
CA-2020-167241,BD-11320,90004.0,2020-08-15,S,2020-08-22
CA-2021-161067,KB-16405,10035.0,2021-09-03,2,2021-09-06
CA-2019-161718,SO-20335,11550.0,2019-12-04,S,2019-12-10
CA-2019-108665,KM-16225,10011.0,2019-07-06,S,2019-07-10
CA-2020-127138,DK-13225,94109.0,2020-03-12,2,2020-03-15
US-2020-124163,SC-20695,54601.0,2020-09-25,S,2020-09-30
US-2020-123750,RB-19795,28052.0,2020-04-15,S,2020-04-21
CA-2021-102610,CA-12265,37421.0,2021-11-04,S,2021-11-08
US-2020-117793,MA-17560,53081.0,2020-08-23,S,2020-08-29
CA-2018-136567,PS-19045,22801.0,2018-12-20,1,2018-12-21
CA-2019-108259,NS-18640,28540.0,2019-11-08,S,2019-11-15
CA-2019-107678,JK-16090,40214.0,2019-04-21,S,2019-04-28
CA-2019-104626,DR-12940,2038.0,2019-09-01,S,2019-09-08
CA-2019-138009,SF-20965,48126.0,2019-11-29,S,2019-12-03
CA-2021-168123,JD-16060,55901.0,2021-03-05,0,2021-03-05
CA-2021-168109,JK-15640,98105.0,2021-07-03,0,2021-07-03
CA-2021-128755,MK-18160,23602.0,2021-05-04,S,2021-05-08
CA-2019-107083,BB-11545,76106.0,2019-11-21,S,2019-11-27
CA-2021-168641,KA-16525,10035.0,2021-11-24,S,2021-12-01
CA-2021-168389,DV-13045,32216.0,2021-12-11,S,2021-12-17
CA-2019-163965,SS-20875,33180.0,2019-11-20,S,2019-11-27
CA-2021-127782,TH-21115,19140.0,2021-11-02,S,2021-11-06
CA-2018-136399,CC-12100,90049.0,2018-12-16,1,2018-12-17
US-2020-117037,LW-17215,60653.0,2020-05-17,1,2020-05-20
CA-2019-162537,RD-19585,42420.0,2019-10-28,S,2019-11-03
CA-2019-117961,GP-14740,1453.0,2019-11-26,S,2019-11-30
CA-2019-117415,SN-20710,77041.0,2019-12-27,S,2019-12-31
CA-2019-153416,TS-21340,90036.0,2019-11-24,S,2019-11-29
CA-2019-119690,MV-17485,77041.0,2019-06-25,1,2019-06-28
CA-2019-119627,SC-20725,85345.0,2019-08-17,S,2019-08-23
CA-2019-119480,CC-12685,42420.0,2019-01-09,S,2019-01-13
CA-2021-138464,VF-21715,98115.0,2021-07-08,S,2021-07-12
CA-2019-149846,SB-20185,90045.0,2019-05-22,S,2019-05-26
CA-2021-138149,WB-21850,90049.0,2021-06-29,1,2021-06-30
CA-2020-165918,BD-11770,98026.0,2020-09-10,S,2020-09-14
CA-2020-165848,EN-13780,10035.0,2020-06-04,0,2020-06-04
CA-2020-134334,DK-13090,20735.0,2020-02-14,1,2020-02-15
CA-2019-150770,LC-16870,94109.0,2019-05-03,1,2019-05-06
CA-2021-103065,PT-19090,32216.0,2021-10-20,0,2021-10-20
CA-2020-126158,SC-20095,92627.0,2020-07-25,S,2020-07-31
CA-2020-125738,PB-18805,84106.0,2020-10-15,S,2020-10-21
US-2020-113985,KD-16495,95123.0,2020-12-02,S,2020-12-07
US-2020-111290,DK-13375,48185.0,2020-07-22,S,2020-07-26
CA-2019-104941,DH-13075,35601.0,2019-06-13,S,2019-06-19
CA-2018-120278,MS-17365,54401.0,2018-11-07,S,2018-11-12
CA-2020-136231,DM-13015,37604.0,2020-09-05,2,2020-09-07
CA-2021-161046,CB-12535,38671.0,2021-03-05,0,2021-03-05
CA-2021-160927,TM-21010,52302.0,2021-01-29,2,2021-01-31
CA-2019-148635,MH-18025,98115.0,2019-07-25,2,2019-07-27
CA-2021-139311,SF-20965,76021.0,2021-08-11,1,2021-08-13
CA-2021-139080,CS-12250,98103.0,2021-01-23,S,2021-01-28
CA-2021-138975,SC-20380,30318.0,2021-05-19,S,2021-05-23
CA-2018-122882,SB-20290,19134.0,2018-09-07,S,2018-09-13
CA-2018-122336,JD-15895,19140.0,2018-04-13,2,2018-04-17
CA-2018-107818,MC-17275,99301.0,2018-09-08,S,2018-09-14
CA-2020-155516,MK-17905,6040.0,2020-10-21,0,2020-10-21
CA-2021-127474,RD-19810,60610.0,2021-02-03,2,2021-02-07
CA-2021-127432,AD-10180,59405.0,2021-01-22,S,2021-01-27
CA-2021-127180,TA-21385,10024.0,2021-10-22,1,2021-10-24
CA-2019-168207,LT-17110,92105.0,2019-11-02,S,2019-11-06
CA-2020-142594,EJ-14155,2038.0,2020-12-01,2,2020-12-06
CA-2019-121650,KD-16495,49201.0,2019-12-10,S,2019-12-16
CA-2019-120845,ML-17395,37130.0,2019-09-25,S,2019-10-02
US-2021-104661,TB-21250,78745.0,2021-01-15,1,2021-01-18
US-2021-103828,JK-15370,94122.0,2021-08-13,0,2021-08-13
CA-2019-146255,EM-14140,19711.0,2019-03-07,1,2019-03-10
CA-2020-123946,AJ-10795,22153.0,2020-09-12,S,2020-09-17
CA-2021-104885,DB-13555,19711.0,2021-03-02,S,2021-03-08
CA-2021-126074,RF-19735,48183.0,2021-10-02,S,2021-10-06
CA-2021-126067,KN-16705,98105.0,2021-08-28,S,2021-09-03
US-2018-102715,JK-15370,33180.0,2018-04-11,2,2018-04-13
CA-2021-105487,CS-12250,92105.0,2021-10-08,S,2021-10-14
CA-2021-105410,ND-18370,94110.0,2021-03-19,1,2021-03-22
CA-2018-140396,KH-16330,10024.0,2018-11-20,S,2018-11-25
CA-2018-139598,MG-17695,19134.0,2018-12-26,S,2018-12-31
CA-2019-137974,LL-16840,22980.0,2019-04-16,1,2019-04-18
CA-2021-124436,SA-20830,93727.0,2021-03-19,2,2021-03-22
CA-2019-103135,SS-20515,40214.0,2019-07-24,S,2019-07-28
CA-2021-124205,TC-21145,8701.0,2021-09-15,S,2021-09-19
US-2018-112914,MT-18070,77041.0,2018-09-25,S,2018-09-30
CA-2020-101336,CK-12760,10011.0,2020-11-13,S,2020-11-18
CA-2020-100993,AZ-10750,92037.0,2020-02-05,S,2020-02-10
CA-2021-122770,EP-13915,94122.0,2021-12-13,S,2021-12-18
CA-2019-100818,JM-15265,60653.0,2019-05-31,2,2019-06-05
CA-2021-105669,SJ-20125,77036.0,2021-09-17,2,2021-09-22
CA-2018-141726,CC-12145,92105.0,2018-07-20,1,2018-07-22
CA-2020-124485,NC-18340,10035.0,2020-11-24,1,2020-11-26
CA-2019-141593,DB-12970,90045.0,2019-12-14,2,2019-12-16
US-2021-127292,RM-19375,5401.0,2021-01-19,S,2021-01-23
CA-2020-158155,EH-13765,10009.0,2020-05-02,S,2020-05-06
CA-2020-143714,CC-12370,19120.0,2020-05-23,S,2020-05-27
CA-2020-142902,BP-11185,80004.0,2020-09-12,2,2020-09-14
CA-2021-107629,DB-13060,60076.0,2021-12-14,0,2021-12-14
CA-2021-121888,CL-11890,2149.0,2021-09-15,2,2021-09-17
CA-2021-121790,LP-17095,60505.0,2021-01-30,S,2021-02-06
US-2018-127635,SC-20260,78415.0,2018-09-14,2,2018-09-18
CA-2018-141110,LS-17200,93727.0,2018-11-26,S,2018-12-01
US-2019-164448,DK-12835,93905.0,2019-10-31,2,2019-11-04
US-2019-159982,DR-12880,60623.0,2019-11-28,S,2019-12-04
CA-2020-123358,BT-11680,94122.0,2020-04-10,S,2020-04-17
CA-2021-107132,SC-20260,10009.0,2021-06-26,S,2021-06-30
US-2019-157014,BM-11785,43229.0,2019-10-03,2,2019-10-06
CA-2021-106068,RB-19330,78745.0,2021-10-23,S,2021-10-28
CA-2019-100146,CB-12535,93010.0,2019-05-14,S,2019-05-19
CA-2020-101672,DB-12910,92630.0,2020-10-03,S,2020-10-07
CA-2021-122490,TT-21070,98103.0,2021-11-13,S,2021-11-18
CA-2021-122175,CA-12775,8360.0,2021-05-12,2,2021-05-14
US-2018-119137,AG-10900,85705.0,2018-07-23,S,2018-07-27
CA-2018-118976,MY-18295,21215.0,2018-04-28,S,2018-05-03
CA-2018-117765,RB-19465,74133.0,2018-09-07,S,2018-09-13
CA-2020-163167,RF-19345,30062.0,2020-11-28,2,2020-12-01
CA-2019-147830,NF-18385,43055.0,2019-12-15,1,2019-12-18
CA-2021-139913,JC-16105,14609.0,2021-10-23,S,2021-10-29
CA-2019-129546,RP-19855,90032.0,2019-09-28,S,2019-10-05
CA-2021-153045,NS-18505,19140.0,2021-01-19,2,2021-01-24
CA-2021-152975,RB-19705,10035.0,2021-09-14,1,2021-09-16
CA-2021-152912,BM-11650,21044.0,2021-11-09,2,2021-11-12
CA-2021-152807,MC-18100,19140.0,2021-10-30,S,2021-11-03
CA-2021-144491,CJ-12010,77070.0,2021-03-27,S,2021-04-01
CA-2019-123092,JG-15115,28540.0,2019-12-03,S,2019-12-07
CA-2020-103982,AA-10315,78664.0,2020-03-03,S,2020-03-08
CA-2021-108441,SB-20170,10035.0,2021-06-12,S,2021-06-18
CA-2018-145254,NC-18535,94122.0,2018-07-23,S,2018-07-27
CA-2021-107825,NB-18655,53209.0,2021-11-18,0,2021-11-18
CA-2021-150091,NP-18670,8701.0,2021-10-12,S,2021-10-16
CA-2018-166086,CT-11995,1841.0,2018-05-07,S,2018-05-12
CA-2018-165764,SH-20395,28540.0,2018-11-03,S,2018-11-07
CA-2021-121160,FM-14290,77803.0,2021-11-04,0,2021-11-04
CA-2018-166961,CD-12790,92553.0,2018-12-27,S,2018-12-31
US-2018-123183,GR-14560,19805.0,2018-11-19,S,2018-11-25
CA-2021-109757,MD-17350,44312.0,2021-09-04,2,2021-09-09
CA-2021-108854,DM-13345,94109.0,2021-12-08,S,2021-12-14
CA-2018-146591,TS-21340,85254.0,2018-01-19,1,2018-01-20
CA-2021-108560,JC-15385,98031.0,2021-07-08,S,2021-07-15
CA-2020-119963,SN-20710,77506.0,2020-11-18,S,2020-11-22
CA-2020-119186,MS-17710,76106.0,2020-05-26,0,2020-05-26
CA-2021-121580,ML-17410,47201.0,2021-05-29,S,2021-06-04
CA-2020-153269,PS-18760,1810.0,2020-03-09,1,2020-03-12
CA-2020-145898,CM-12445,92374.0,2020-09-26,0,2020-09-26
US-2018-119081,TA-21385,66062.0,2018-09-12,S,2018-09-19
CA-2019-122287,SN-20560,85345.0,2019-06-18,S,2019-06-23
US-2021-107888,CC-12220,98103.0,2021-11-16,1,2021-11-19
CA-2018-117464,NP-18325,94122.0,2018-07-22,2,2018-07-24
CA-2018-117345,BF-10975,28205.0,2018-08-01,S,2018-08-05
CA-2018-116904,SC-20095,55407.0,2018-09-23,S,2018-09-28
CA-2018-115791,DL-13315,19134.0,2018-01-16,2,2018-01-18
CA-2018-115259,RC-19960,43229.0,2018-08-25,2,2018-08-27
CA-2021-158876,AB-10150,75007.0,2021-11-19,2,2021-11-21
CA-2021-140298,JK-16120,78745.0,2021-05-11,S,2021-05-17
CA-2019-146563,CB-12025,76017.0,2019-08-24,S,2019-08-28
CA-2019-146486,DV-13465,11572.0,2019-11-09,2,2019-11-14
CA-2021-156664,BP-11290,43229.0,2021-12-18,S,2021-12-23
US-2021-141558,MH-17290,19140.0,2021-03-11,S,2021-03-16
CA-2020-147137,AA-10645,94109.0,2020-07-04,1,2020-07-06
CA-2019-132465,DM-13525,10035.0,2019-09-11,2,2019-09-15
CA-2021-150266,RO-19780,77070.0,2021-11-25,S,2021-11-30
CA-2020-139010,MC-17635,90032.0,2020-02-21,2,2020-02-26
CA-2020-138520,JL-15505,10035.0,2020-04-08,S,2020-04-13
CA-2020-161746,CS-11950,90045.0,2020-10-21,S,2020-10-27
CA-2020-161669,EM-14095,90036.0,2020-11-07,1,2020-11-09
CA-2018-114790,FM-14215,40475.0,2018-03-11,2,2018-03-13
CA-2019-124107,BM-11650,48104.0,2019-10-09,2,2019-10-12
CA-2019-123568,SC-20095,84084.0,2019-11-08,S,2019-11-14
US-2019-132836,AJ-10945,48227.0,2019-06-01,S,2019-06-05
US-2019-131359,FA-14230,80219.0,2019-10-30,2,2019-11-02
CA-2021-109960,DB-13210,48234.0,2021-12-09,2,2021-12-11
CA-2021-121083,JF-15190,6040.0,2021-07-09,S,2021-07-15
CA-2021-120376,TP-21130,48227.0,2021-12-22,1,2021-12-25
CA-2020-107104,MS-17365,90045.0,2020-11-26,S,2020-11-30
CA-2021-120168,TB-21625,10009.0,2021-05-25,0,2021-05-25
CA-2018-149104,RD-19900,48127.0,2018-04-05,2,2018-04-07
CA-2019-122406,BE-11455,2908.0,2019-08-02,2,2019-08-05
CA-2020-139395,MG-17650,49201.0,2020-12-12,S,2020-12-18
CA-2021-156951,EB-13840,98105.0,2021-10-01,S,2021-10-08
US-2019-128090,JM-15865,85023.0,2019-08-16,S,2019-08-22
US-2019-127040,SG-20605,10009.0,2019-12-06,S,2019-12-10
CA-2020-117583,CB-12025,7017.0,2020-11-27,1,2020-11-30
CA-2021-111591,PS-18970,98105.0,2021-03-21,S,2021-03-25
CA-2021-111556,CD-11920,10035.0,2021-11-20,1,2021-11-22
CA-2020-116596,BW-11200,10011.0,2020-10-27,S,2020-10-31
CA-2018-150798,JK-15730,43229.0,2018-12-01,2,2018-12-03
US-2019-122784,RA-19915,60035.0,2019-07-20,S,2019-07-27
US-2019-130519,NG-18355,33065.0,2019-09-15,0,2019-09-15
CA-2018-149538,KB-16585,70506.0,2018-04-04,S,2018-04-08
CA-2021-141873,HG-14845,10024.0,2021-10-09,S,2021-10-14
CA-2019-145352,CM-12385,30318.0,2019-03-16,S,2019-03-22
CA-2021-141733,RW-19540,48234.0,2021-05-07,S,2021-05-11
CA-2021-141117,JK-16090,97477.0,2021-10-02,S,2021-10-08
CA-2018-158771,SB-20290,42420.0,2018-05-09,0,2018-05-09
CA-2018-164182,ST-20530,19140.0,2018-07-14,S,2018-07-18
CA-2018-162992,BP-11095,90008.0,2018-12-19,1,2018-12-21
CA-2020-107216,PV-18985,94122.0,2020-06-14,1,2020-06-17
CA-2018-151995,ZC-21910,98026.0,2018-10-13,1,2018-10-15
CA-2018-151946,BT-11440,10035.0,2018-06-04,S,2018-06-09
US-2019-113327,BF-11170,28540.0,2019-05-26,2,2019-05-29
CA-2020-114972,PF-19225,90032.0,2020-11-03,1,2020-11-06
CA-2021-118773,TP-21415,77070.0,2021-02-09,S,2021-02-14
CA-2018-161508,PV-18985,77573.0,2018-07-12,S,2018-07-16
CA-2020-140382,RD-19900,94109.0,2020-06-23,2,2020-06-25
CA-2020-158778,DB-13210,19134.0,2020-09-05,S,2020-09-09
CA-2019-144267,NZ-18565,94110.0,2019-08-21,1,2019-08-23
CA-2021-142342,AJ-10795,92307.0,2021-07-17,2,2021-07-19
CA-2020-140130,HW-14935,74133.0,2020-10-31,S,2020-11-05
CA-2020-140081,CG-12040,19120.0,2020-06-20,S,2020-06-24
CA-2021-143378,JR-16210,97477.0,2021-09-19,S,2021-09-25
CA-2019-143364,TG-21310,85204.0,2019-07-14,2,2019-07-19
CA-2019-143105,MA-17560,10024.0,2019-12-10,0,2019-12-10
CA-2019-142755,CS-12355,30076.0,2019-09-04,S,2019-09-08
CA-2021-156622,JP-15460,75220.0,2021-11-23,1,2021-11-26
CA-2018-113271,DS-13030,94122.0,2018-07-09,S,2018-07-14
US-2021-119438,CD-11980,75701.0,2021-03-18,S,2021-03-23
CA-2020-159940,BF-11020,60505.0,2020-07-07,2,2020-07-11
CA-2020-159912,GB-14530,19120.0,2020-08-29,S,2020-09-03
US-2018-147704,SR-20740,47401.0,2018-11-16,S,2018-11-21
CA-2020-108987,AG-10675,77036.0,2020-09-08,2,2020-09-10
CA-2021-114055,MH-18115,35810.0,2021-12-25,2,2021-12-29
CA-2021-113530,BC-11125,94109.0,2021-05-19,2,2021-05-21
CA-2018-154095,ON-18715,20735.0,2018-12-02,S,2018-12-07
CA-2020-114489,JE-16165,53132.0,2020-12-05,S,2020-12-09
CA-2020-114307,MF-17665,21044.0,2020-07-22,S,2020-07-26
CA-2019-134117,PG-18895,90008.0,2019-12-17,2,2019-12-19
CA-2018-156160,AS-10090,10035.0,2018-09-22,S,2018-09-29
US-2018-157385,SC-20095,90004.0,2018-11-23,1,2018-11-25
CA-2018-102652,AY-10555,90049.0,2018-04-06,S,2018-04-12
CA-2020-151561,PG-18820,10011.0,2020-09-01,S,2020-09-07
CA-2020-148684,TS-21655,72701.0,2020-12-25,S,2020-12-29
CA-2020-150483,BP-11290,62521.0,2020-05-31,S,2020-06-04
CA-2018-100762,NG-18355,49201.0,2018-11-24,S,2018-11-29
CA-2019-135020,MS-17770,14609.0,2019-05-28,S,2019-06-02
US-2018-150434,CA-12310,6010.0,2018-07-19,S,2018-07-24
CA-2018-101560,CS-12250,29203.0,2018-11-28,2,2018-12-01
CA-2020-149762,RD-19720,95037.0,2020-12-03,S,2020-12-07
US-2021-167402,CP-12085,65807.0,2021-01-13,2,2021-01-18
CA-2018-102869,LC-17140,19140.0,2018-09-09,2,2018-09-14
CA-2018-102673,KH-16630,28205.0,2018-11-01,S,2018-11-05
US-2021-132031,PN-18775,37042.0,2021-04-23,S,2021-04-27
CA-2018-104178,JM-15265,90036.0,2018-08-25,S,2018-08-29
CA-2018-103940,BN-11515,98103.0,2018-09-17,S,2018-09-21
CA-2018-103492,CM-12715,77340.0,2018-10-10,S,2018-10-15
CA-2018-103429,LW-16825,10024.0,2018-05-30,1,2018-06-01
CA-2021-117632,CS-12175,94122.0,2021-05-12,S,2021-05-18
CA-2018-100678,KM-16720,77095.0,2018-04-18,S,2018-04-22
CA-2018-102274,DH-13075,40475.0,2018-11-21,S,2018-11-26
CA-2018-156594,MC-17845,90008.0,2018-12-20,2,2018-12-23
CA-2019-137302,BW-11110,92105.0,2019-04-26,S,2019-05-01
CA-2018-104563,CM-12715,98103.0,2018-03-07,S,2018-03-12
US-2021-147669,SV-20935,45014.0,2021-12-25,S,2021-12-30
CA-2021-115931,JM-15655,88220.0,2021-12-22,S,2021-12-26
CA-2021-115602,DJ-13630,10009.0,2021-12-18,S,2021-12-24
CA-2020-110898,LC-16870,60623.0,2020-03-06,S,2020-03-12
CA-2020-110772,NZ-18565,43229.0,2020-11-20,2,2020-11-24
CA-2019-135251,RP-19270,77095.0,2019-08-06,S,2019-08-10
US-2021-165344,SB-20290,45503.0,2021-11-13,1,2021-11-15
CA-2020-151372,JH-15985,90278.0,2020-09-05,1,2020-09-06
CA-2020-149195,DM-13525,77070.0,2020-09-05,2,2020-09-07
CA-2020-149279,CL-12700,80906.0,2020-04-24,S,2020-04-28
CA-2020-152072,Dp-13240,7090.0,2020-01-15,S,2020-01-19
US-2021-156356,ND-18370,77095.0,2021-04-16,S,2021-04-22
US-2021-166324,BE-11455,44105.0,2021-04-20,1,2021-04-21
US-2021-166688,RD-19480,89115.0,2021-05-20,S,2021-05-26
CA-2020-149783,DL-13315,37918.0,2020-09-04,2,2020-09-07
US-2021-160465,SW-20350,44105.0,2021-07-21,S,2021-07-26
US-2021-160836,CC-12475,77070.0,2021-09-11,S,2021-09-16
CA-2018-103331,KB-16315,19711.0,2018-08-26,S,2018-09-01
CA-2018-103317,DM-13525,32137.0,2018-07-05,1,2018-07-08
CA-2021-149489,DK-12835,19143.0,2021-04-24,1,2021-04-27
CA-2019-132941,MM-18280,76117.0,2019-05-25,1,2019-05-28
CA-2021-148922,SU-20665,39212.0,2021-12-10,2,2021-12-15
CA-2021-147032,LB-16795,19805.0,2021-07-31,S,2021-08-04
CA-2019-137064,TS-21655,77070.0,2019-02-06,S,2019-02-13
CA-2019-136798,DL-12925,55407.0,2019-05-08,S,2019-05-12
CA-2019-136469,TS-21370,19805.0,2019-07-11,1,2019-07-12
CA-2020-146374,HE-14800,19711.0,2020-12-05,2,2020-12-10
CA-2020-153661,SC-20725,94122.0,2020-01-30,1,2020-01-31
US-2021-148362,KF-16285,46203.0,2021-07-01,S,2021-07-08
US-2021-148054,NZ-18565,83642.0,2021-10-06,S,2021-10-11
CA-2018-105249,DH-13675,94122.0,2018-11-28,0,2018-11-28
CA-2020-152555,ME-17320,60653.0,2020-03-29,2,2020-04-02
CA-2020-152163,JF-15355,29203.0,2020-07-01,0,2020-07-01
CA-2020-113978,TS-21505,44105.0,2020-09-25,S,2020-09-29
CA-2020-113845,FA-14230,32839.0,2020-11-20,S,2020-11-25
CA-2018-159520,GT-14635,11561.0,2018-06-06,S,2018-06-11
CA-2018-159310,SC-20725,77070.0,2018-11-07,S,2018-11-12
US-2018-155544,GM-14440,37918.0,2018-03-21,S,2018-03-25
US-2018-151015,BD-11500,60653.0,2018-10-14,S,2018-10-20
CA-2021-118003,DO-13645,7501.0,2021-12-04,S,2021-12-10
CA-2021-117870,JH-15820,44240.0,2021-01-27,2,2021-01-30
CA-2020-109953,RB-19360,94122.0,2020-07-14,S,2020-07-18
CA-2020-112102,BD-11605,22153.0,2020-04-12,S,2020-04-16
CA-2020-111913,LC-16930,95823.0,2020-08-04,2,2020-08-06
CA-2021-116715,VW-21775,94122.0,2021-12-02,1,2021-12-05
CA-2018-154963,AA-10645,19013.0,2018-06-22,S,2018-06-27
CA-2020-112697,AH-10195,33319.0,2020-12-18,2,2020-12-20
CA-2020-113733,LH-16900,27834.0,2020-12-08,S,2020-12-12
CA-2020-113243,OT-18730,90045.0,2020-06-10,S,2020-06-15
CA-2018-152443,FG-14260,1841.0,2018-05-21,S,2018-05-26
US-2019-114741,IL-15100,89031.0,2019-12-06,S,2019-12-10
CA-2021-112956,TH-21550,21044.0,2021-08-21,S,2021-08-27
CA-2021-112809,RA-19915,75220.0,2021-08-18,S,2021-08-22
CA-2021-112725,EH-14125,94110.0,2021-01-30,S,2021-02-06
CA-2021-112536,SG-20890,78501.0,2021-05-18,S,2021-05-23
CA-2018-162089,MP-17470,78521.0,2018-03-30,1,2018-04-01
CA-2018-160262,TS-21205,89031.0,2018-06-09,2,2018-06-13
US-2018-144078,RB-19435,90004.0,2018-11-25,S,2018-11-29
US-2018-143287,KN-16705,10801.0,2018-11-11,S,2018-11-17
CA-2020-108616,JK-15730,36608.0,2020-09-29,S,2020-10-03
CA-2021-118213,AB-10060,46142.0,2021-11-05,1,2021-11-07
CA-2021-113908,KN-16390,10011.0,2021-06-03,S,2021-06-09
CA-2021-113481,AS-10045,28540.0,2021-01-02,1,2021-01-04
US-2019-106873,KM-16720,85323.0,2019-09-24,2,2019-09-29
CA-2018-153808,FH-14275,90004.0,2018-04-06,2,2018-04-10
CA-2020-116736,CC-12430,3301.0,2020-01-17,S,2020-01-21
CA-2020-116722,LP-17080,94110.0,2020-11-11,S,2020-11-16
CA-2018-151330,TC-21295,2149.0,2018-10-14,1,2018-10-17
CA-2018-150490,SS-20590,94122.0,2018-08-05,S,2018-08-11
US-2019-123218,KD-16345,60623.0,2019-12-20,S,2019-12-25
US-2018-141215,KL-16555,78207.0,2018-06-15,S,2018-06-21
CA-2018-163867,RE-19450,62521.0,2018-06-03,1,2018-06-06
CA-2018-163419,TZ-21580,80027.0,2018-11-11,2,2018-11-14
CA-2020-108196,CS-12505,43130.0,2020-11-25,S,2020-12-02
CA-2020-107783,OT-18730,18018.0,2020-07-28,1,2020-07-29
CA-2020-107328,CA-12055,90036.0,2020-08-08,S,2020-08-15
CA-2021-119011,LR-17035,94109.0,2021-08-20,S,2021-08-25
CA-2021-119004,JM-15250,28205.0,2021-11-23,S,2021-11-28
CA-2020-113831,AH-10690,22153.0,2020-05-30,S,2020-06-03
US-2019-122140,MO-17950,75220.0,2019-04-02,S,2019-04-07
US-2019-120502,BT-11395,90036.0,2019-04-13,S,2019-04-19
US-2019-134558,PM-19135,3820.0,2019-12-19,2,2019-12-24
US-2019-134026,JE-15745,38109.0,2019-04-26,S,2019-05-02
CA-2021-110443,CK-12205,98059.0,2021-11-21,S,2021-11-25
CA-2021-110310,NB-18655,32303.0,2021-10-27,S,2021-11-02
US-2018-137155,DL-12925,11561.0,2018-11-01,S,2018-11-05
US-2018-135881,GT-14710,10035.0,2018-05-23,S,2018-05-27
CA-2018-164721,LW-16825,94513.0,2018-11-25,2,2018-11-27
CA-2021-120404,KH-16330,10035.0,2021-11-20,2,2021-11-24
CA-2021-119809,YS-21880,98103.0,2021-08-18,S,2021-08-25
CA-2021-119746,CM-12385,60610.0,2021-11-23,S,2021-11-27
CA-2018-148950,JD-16015,60610.0,2018-12-14,S,2018-12-19
US-2019-130491,BH-11710,67846.0,2019-02-08,1,2019-02-11
US-2019-129637,MC-18100,61701.0,2019-12-17,S,2019-12-22
CA-2020-118101,SN-20560,48066.0,2020-06-26,0,2020-06-26
CA-2020-118052,BE-11455,44052.0,2020-05-06,S,2020-05-10
CA-2021-111262,KH-16510,77095.0,2021-10-28,2,2021-11-01
CA-2021-108574,MG-18145,90045.0,2021-10-07,S,2021-10-11
CA-2020-119865,AS-10090,10011.0,2020-06-21,S,2020-06-26
CA-2020-119074,DS-13180,31907.0,2020-03-27,S,2020-03-31
CA-2021-108539,SC-20725,90045.0,2021-03-21,2,2021-03-23
CA-2021-121489,CM-11815,98115.0,2021-08-21,2,2021-08-25
CA-2018-164469,GK-14620,97301.0,2018-06-25,2,2018-06-27
CA-2018-164315,RD-19585,30605.0,2018-04-02,S,2018-04-08
CA-2018-166744,DN-13690,21044.0,2018-09-20,S,2018-09-24
CA-2018-166457,PF-19120,40475.0,2018-05-05,2,2018-05-09
US-2018-131275,SC-20050,91505.0,2018-03-18,S,2018-03-24
CA-2021-121258,DB-13060,92627.0,2021-02-26,S,2021-03-03
CA-2021-121125,MG-17890,97224.0,2021-05-30,S,2021-06-03
CA-2021-111220,JS-15595,60653.0,2021-09-02,S,2021-09-08
CA-2021-110842,GA-14725,90036.0,2021-11-11,S,2021-11-16
CA-2020-119018,CW-11905,90004.0,2020-11-04,S,2020-11-08
US-2019-137008,JP-15460,8701.0,2019-10-02,S,2019-10-08
CA-2018-144414,GH-14425,98105.0,2018-06-17,S,2018-06-21
CA-2018-144029,MM-18055,60623.0,2018-05-26,S,2018-05-31
CA-2018-143917,KL-16645,94122.0,2018-07-25,2,2018-07-27
CA-2018-143903,KM-16375,75217.0,2018-07-20,S,2018-07-24
US-2019-153500,DG-13300,19134.0,2019-07-03,1,2019-07-05
US-2019-147242,EH-13765,2151.0,2019-09-10,S,2019-09-14
CA-2020-121370,EB-14110,19134.0,2020-11-14,2,2020-11-19
CA-2021-121853,DB-13660,90036.0,2021-09-23,S,2021-09-29
US-2018-127978,JS-15595,43229.0,2018-03-03,S,2018-03-08
CA-2018-166954,BT-11305,91776.0,2018-04-25,S,2018-04-30
US-2018-123519,SS-20875,43302.0,2018-12-14,S,2018-12-21
CA-2020-104311,AS-10090,75061.0,2020-05-02,S,2020-05-06
CA-2020-104157,MT-17815,39212.0,2020-07-25,S,2020-07-29
CA-2021-121615,DL-12925,55122.0,2021-11-03,S,2021-11-09
CA-2018-146283,KT-16465,77036.0,2018-09-08,S,2018-09-15
US-2019-138303,MG-18145,19134.0,2019-09-03,S,2019-09-07
US-2018-117163,EJ-13720,92037.0,2018-01-27,S,2018-02-02
US-2018-117135,NP-18325,22980.0,2018-06-21,2,2018-06-23
CA-2020-102561,NK-18490,19140.0,2020-07-18,S,2020-07-22
CA-2020-102127,VP-21760,10035.0,2020-06-26,S,2020-07-02
CA-2020-101980,RP-19390,10009.0,2020-08-19,1,2020-08-20
CA-2020-101791,BS-11665,60623.0,2020-05-27,S,2020-05-31
