order_item_id,order_id,product_id,unit_price,unit_cost,quantity
439,CA-2021-130043,OFF-PA-10002230,4.98,2.54,8
440,CA-2021-157252,FUR-CH-10003396,76.98,68.51,3
441,CA-2020-115756,FUR-FU-10000246,12.22,8.55,1
442,CA-2020-115756,OFF-ST-10000060,64.98,57.18,3
443,CA-2020-115756,OFF-ST-10003058,23.65,16.79,3
444,CA-2020-115756,OFF-PA-10002222,22.84,12.33,4
445,CA-2020-115756,FUR-CH-10002372,80.98,71.26,3
446,CA-2020-115756,OFF-LA-10001317,3.15,1.64,7
447,CA-2021-154214,FUR-FU-10000206,2.91,1.54,1
448,CA-2020-166674,OFF-AR-10000588,19.84,14.68,3
449,CA-2020-166674,OFF-ST-10001469,53.98,50.74,3
450,CA-2020-166674,OFF-AR-10001953,43.98,32.11,6
451,CA-2020-166674,OFF-AR-10003156,10.16,7.52,3
452,CA-2020-166674,OFF-AR-10004974,3.28,2.33,3
453,CA-2020-166674,TEC-PH-10002365,8.78,6.5,4
454,CA-2021-147277,FUR-TA-10001539,236.97,180.1,2
455,CA-2021-147277,OFF-ST-10000142,415.88,299.43,2
456,CA-2020-100153,TEC-AC-10001772,15.97,9.74,4
457,US-2018-110674,FUR-CH-10000225,80.98,76.93,2
458,US-2020-157945,FUR-CH-10002331,355.98,281.22,3
459,US-2020-157945,OFF-EN-10001415,5.58,2.79,2
460,CA-2019-109638,OFF-AP-10002472,25.98,16.89,4
461,CA-2019-109638,TEC-AC-10004571,99.99,57.99,9
462,CA-2019-109638,OFF-BI-10001098,21.38,10.9,3
463,CA-2020-109869,FUR-FU-10000023,5.89,3.3,5
464,CA-2020-109869,FUR-TA-10001889,424.21,347.85,6
465,CA-2020-109869,OFF-BI-10000315,18.99,9.87,5
466,CA-2020-109869,OFF-SU-10003505,115.86,110.07,2
467,CA-2020-109869,OFF-AP-10002578,48.92,36.2,2
468,US-2019-101399,FUR-FU-10002918,90.98,80.97,7
469,CA-2021-154907,FUR-BO-10002824,150.98,120.78,2
470,US-2020-100419,OFF-BI-10002194,7.98,4.23,3
471,CA-2019-154144,OFF-PA-10004071,55.48,28.85,1
472,CA-2018-144666,OFF-ST-10002743,113.64,112.5,3
473,CA-2018-144666,FUR-BO-10001601,130.98,106.09,2
474,CA-2018-144666,TEC-PH-10002680,219.99,153.99,4
475,CA-2018-144666,OFF-ST-10001321,15.42,11.26,6
476,CA-2018-144666,OFF-PA-10001509,8.95,4.83,7
477,CA-2018-144666,OFF-PA-10003465,18.97,9.86,5
478,CA-2020-103891,TEC-PH-10000149,19.95,14.76,6
479,CA-2020-152632,FUR-FU-10002671,13.4,6.97,3
480,CA-2020-100790,OFF-AR-10003045,2.94,1.62,5
481,CA-2020-100790,OFF-ST-10000689,140.85,123.95,5
482,CA-2018-134677,TEC-AC-10001445,3.03,2.39,3
483,CA-2018-127691,OFF-AR-10002053,2.98,2.15,2
484,CA-2018-127691,TEC-AC-10002567,79.99,51.19,2
485,CA-2021-140963,OFF-LA-10003923,14.8,7.4,2
486,CA-2021-140963,FUR-BO-10001337,120.98,108.88,5
487,CA-2021-140963,TEC-PH-10001924,69.99,52.49,5
488,CA-2018-154627,TEC-PH-10001363,569.99,398.99,6
489,CA-2018-133753,TEC-PH-10000376,9.99,7.39,1
490,CA-2018-133753,TEC-AC-10000303,39.99,26.79,2
491,CA-2018-133753,OFF-AR-10001953,43.98,32.11,2
492,CA-2018-113362,OFF-ST-10001809,89.83,88.03,5
493,CA-2018-113362,OFF-EN-10003845,3.69,1.99,3
494,CA-2020-169166,TEC-AC-10000991,46.99,40.41,2
495,US-2020-120929,FUR-TA-10001857,105.49,94.94,3
496,CA-2019-134782,OFF-EN-10001434,52.71,26.88,2
497,CA-2020-126158,OFF-BI-10002498,18.69,9.91,8
498,CA-2020-126158,FUR-FU-10004864,63.94,43.48,4
499,CA-2020-126158,FUR-CH-10002602,150.98,111.73,2
500,CA-2020-126158,FUR-FU-10000073,7.7,5.16,9
501,US-2020-105578,OFF-BI-10001670,37.7,18.85,2
502,US-2020-105578,OFF-BI-10001658,24.92,13.46,2
503,US-2020-105578,FUR-CH-10001215,500.98,375.74,2
504,US-2020-105578,OFF-BI-10000831,2.64,1.43,3
505,US-2020-105578,OFF-PA-10000357,40.99,20.9,1
506,CA-2021-134978,OFF-BI-10003274,3.98,2.11,5
507,CA-2019-145352,OFF-AR-10001662,2.74,2.0,1
508,CA-2019-145352,OFF-AR-10003856,2.78,2.06,3
509,CA-2019-145352,OFF-ST-10001228,15.58,11.69,3
510,CA-2019-145352,OFF-BI-10003527,1270.99,635.5,5
511,CA-2021-135307,FUR-FU-10001290,42.1,28.63,3
512,CA-2021-135307,TEC-AC-10002399,19.02,12.93,2
513,CA-2020-106341,OFF-AR-10002053,2.98,2.15,3
514,CA-2021-163405,OFF-AR-10003811,2.21,1.61,3
515,CA-2021-163405,OFF-AR-10001246,2.94,2.09,2
516,CA-2021-127432,TEC-CO-10003236,599.99,323.99,5
517,CA-2021-127432,OFF-ST-10004507,17.15,12.52,3
518,CA-2021-127432,OFF-PA-10001667,5.98,3.29,2
519,CA-2021-127432,OFF-ST-10004459,375.34,356.57,3
520,CA-2019-157812,TEC-AC-10000171,22.99,13.1,1
521,CA-2019-157812,OFF-ST-10000736,80.98,77.74,2
522,CA-2019-157812,OFF-BI-10000285,7.84,3.92,9
523,CA-2021-145142,FUR-TA-10001857,105.49,94.94,2
524,US-2020-139486,TEC-PH-10003555,22.99,22.53,3
525,US-2020-139486,TEC-AC-10003832,33.13,19.55,2
526,CA-2019-158792,OFF-FA-10002815,4.44,2.35,5
527,CA-2021-113558,FUR-CH-10003379,284.98,213.74,3
528,CA-2021-113558,FUR-FU-10001756,19.04,13.52,3
529,US-2019-138303,OFF-ST-10004963,15.14,14.53,3
530,US-2019-138303,OFF-SU-10002881,832.81,816.15,1
531,US-2019-138303,OFF-EN-10001335,10.94,5.47,6
532,CA-2019-102848,FUR-CH-10000595,238.4,178.8,1
533,US-2021-129441,FUR-FU-10000448,15.98,15.18,3
534,CA-2020-168753,TEC-PH-10000984,195.99,141.11,5
535,CA-2020-168753,OFF-BI-10002557,4.55,2.28,5
536,CA-2020-126613,OFF-ST-10001325,10.48,7.65,2
537,US-2021-122637,OFF-BI-10002429,30.44,15.83,7
538,CA-2019-147851,OFF-BI-10004528,3.36,1.85,4
539,CA-2019-134894,OFF-AP-10001271,50.98,37.22,3
540,CA-2019-134894,FUR-CH-10002647,70.98,53.24,4
541,CA-2018-140795,TEC-AC-10001432,78.15,43.76,6
542,CA-2020-136924,TEC-PH-10002262,59.51,42.85,8
543,US-2019-120161,OFF-ST-10001809,89.83,88.03,9
544,CA-2018-103849,TEC-AC-10001465,36.32,25.42,2
545,CA-2018-103849,TEC-PH-10002597,125.99,94.49,1
546,CA-2018-103849,FUR-FU-10000723,41.32,37.6,4
547,CA-2021-162929,OFF-BI-10000404,8.6,4.56,6
548,CA-2021-162929,OFF-PA-10002986,6.68,3.47,2
549,CA-2019-113173,OFF-ST-10000604,34.76,26.07,9
550,CA-2019-113173,OFF-BI-10004738,18.94,9.47,3
551,CA-2019-113173,OFF-SU-10001935,2.18,2.09,5
552,CA-2020-136406,FUR-CH-10002024,700.98,560.78,2
553,CA-2021-112774,FUR-FU-10003039,43.13,28.47,1
554,CA-2021-101945,OFF-FA-10004248,4.51,2.75,3
555,CA-2021-100650,OFF-ST-10001780,647.89,492.4,2
556,CA-2018-155852,OFF-AR-10003560,6.08,4.01,4
557,CA-2020-113243,OFF-LA-10001297,10.35,5.38,2
558,CA-2020-113243,FUR-TA-10004256,417.4,388.18,4
559,CA-2020-113243,OFF-PA-10003441,6.48,3.37,5
560,CA-2021-118731,FUR-FU-10003347,14.2,8.66,3
561,CA-2021-118731,OFF-BI-10000069,15.01,8.11,7
562,CA-2018-145576,OFF-AP-10003914,3.25,2.34,5
563,CA-2018-145576,FUR-FU-10004020,5.47,3.12,3
564,CA-2019-130736,OFF-FA-10003467,1.98,1.98,2
565,CA-2019-130736,OFF-LA-10000634,2.61,1.41,1
566,CA-2021-137099,TEC-PH-10002496,155.99,109.19,3
567,CA-2021-156951,OFF-PA-10004530,11.48,5.85,8
568,CA-2021-156951,OFF-BI-10001107,14.48,7.67,7
569,CA-2021-156951,OFF-PA-10004451,6.48,3.37,3
570,CA-2021-156951,FUR-CH-10004997,187.98,150.38,3
571,CA-2021-164826,OFF-LA-10001297,10.35,5.38,7
572,CA-2021-164826,OFF-FA-10000585,3.49,1.88,4
573,CA-2021-164826,OFF-BI-10001922,5.94,3.15,7
574,CA-2021-164826,TEC-PH-10000347,4.95,3.61,3
575,CA-2020-127250,OFF-AR-10003394,2.94,2.15,3
576,CA-2019-149713,OFF-PA-10004530,11.48,5.85,14
577,CA-2019-149713,OFF-PA-10001450,4.98,2.54,4
578,CA-2019-149713,OFF-SU-10001574,3.65,2.56,2
579,CA-2021-118640,OFF-ST-10002974,43.57,30.5,2
580,CA-2021-118640,FUR-FU-10001475,21.98,14.51,1
581,CA-2019-132906,OFF-SU-10004498,12.88,12.49,4
582,CA-2021-145233,TEC-PH-10004977,195.99,139.15,3
583,CA-2021-145233,TEC-PH-10000586,65.99,48.17,2
584,CA-2021-145233,OFF-AP-10000358,12.98,9.22,3
585,CA-2021-145233,OFF-BI-10002764,3.23,1.65,7
586,CA-2021-145233,TEC-PH-10001254,126.99,93.97,4
587,CA-2019-128139,FUR-CH-10003956,70.98,66.01,1
588,CA-2019-128139,OFF-LA-10003930,98.31,50.14,3
589,US-2020-156986,TEC-PH-10003800,52.99,52.46,2
590,US-2020-156986,OFF-PA-10002005,6.48,3.37,4
591,US-2020-156986,OFF-BI-10002498,18.69,9.91,3
592,US-2020-156986,OFF-PA-10004101,6.48,3.37,2
593,CA-2018-135405,OFF-AR-10004078,5.84,4.09,2
594,CA-2018-135405,TEC-AC-10001266,13.0,7.15,3
595,CA-2018-131450,OFF-AP-10004708,38.06,27.02,2
596,CA-2018-131450,TEC-CO-10004115,499.99,254.99,3
597,CA-2018-131450,TEC-PH-10002398,111.49,78.04,5
598,CA-2018-131450,FUR-FU-10001979,40.97,29.5,8
599,CA-2020-120180,OFF-SU-10004115,7.27,5.31,2
600,US-2020-100720,TEC-PH-10001425,79.99,57.59,3
601,US-2020-100720,TEC-PH-10003963,205.99,152.43,4
602,US-2020-100720,OFF-SU-10001574,3.65,2.56,2
603,CA-2018-149958,OFF-ST-10001490,178.47,124.93,1
604,CA-2018-149958,FUR-FU-10001756,19.04,13.52,3
605,CA-2018-149958,OFF-BI-10000773,8.02,4.25,3
606,CA-2018-149958,OFF-BI-10001543,35.99,18.71,4
607,CA-2018-149958,OFF-PA-10002120,54.96,28.03,3
608,US-2018-105767,OFF-BI-10000848,5.47,2.95,2
609,US-2018-105767,OFF-AR-10001246,2.94,2.09,9
610,US-2018-105767,TEC-PH-10003092,45.99,32.65,2
611,CA-2020-161816,TEC-PH-10003012,153.99,109.33,3
612,CA-2020-161816,OFF-LA-10004345,4.91,2.5,4
613,CA-2020-121223,OFF-PA-10001204,5.28,2.9,2
614,CA-2020-121223,TEC-PH-10004667,134.99,98.54,9
615,CA-2021-138611,TEC-PH-10000011,19.99,10.39,10
616,CA-2021-138611,OFF-BI-10002949,6.08,3.22,2
617,CA-2021-117947,FUR-FU-10003849,20.24,12.35,2
618,CA-2021-117947,FUR-FU-10000010,4.97,3.43,2
619,CA-2021-117947,OFF-BI-10002824,14.92,8.21,9
620,CA-2021-117947,TEC-PH-10002538,37.91,26.92,1
621,CA-2021-117947,FUR-FU-10000521,29.34,20.24,3
622,US-2018-111171,OFF-BI-10002103,8.69,4.69,5
623,CA-2019-138009,FUR-CH-10004853,150.98,107.2,2
624,CA-2019-138009,OFF-AP-10000179,123.38,75.26,5
625,CA-2019-138009,OFF-ST-10001272,130.87,98.15,4
626,CA-2019-138009,OFF-AR-10004042,17.98,12.77,9
627,CA-2021-163020,FUR-FU-10000221,5.08,3.35,7
628,CA-2021-153787,OFF-AP-10001563,48.58,34.49,2
629,CA-2021-133431,OFF-BI-10000605,3.81,2.02,5
630,CA-2021-133431,OFF-PA-10002615,4.41,2.38,3
631,US-2020-135720,OFF-ST-10001963,101.41,98.37,3
632,US-2020-135720,TEC-AC-10001267,29.95,17.97,5
633,US-2020-135720,TEC-PH-10002103,93.99,67.67,4
634,CA-2021-144694,TEC-AC-10002857,7.45,5.14,3
635,CA-2021-144694,OFF-LA-10003930,98.31,50.14,3
636,CA-2019-168004,FUR-CH-10001482,130.98,116.57,3
637,US-2020-123470,OFF-BI-10001989,20.98,10.91,3
638,US-2020-123470,OFF-AP-10003287,50.97,36.7,3
639,CA-2020-115917,FUR-FU-10000576,209.84,155.28,5
640,CA-2020-115917,OFF-BI-10004728,4.82,2.6,4
641,CA-2020-147067,FUR-FU-10000732,6.28,4.27,3
642,CA-2021-167913,OFF-ST-10000585,165.2,122.25,2
643,CA-2021-167913,OFF-LA-10002787,3.75,1.95,7
644,CA-2021-106103,TEC-AC-10003832,33.13,19.55,4
645,US-2021-127719,OFF-PA-10001934,6.48,3.3,1
646,CA-2021-126221,OFF-AP-10002457,104.65,76.39,2
647,CA-2020-103947,OFF-FA-10003112,7.89,4.34,5
648,CA-2020-103947,OFF-AP-10002350,18.84,13.56,2
649,CA-2020-160745,FUR-FU-10001935,3.7,2.18,4
650,CA-2020-160745,TEC-PH-10003273,125.99,93.23,3
651,CA-2020-160745,TEC-AC-10001142,79.0,71.1,4
652,CA-2020-132661,OFF-PA-10000482,37.94,20.11,10
653,CA-2021-140844,OFF-PA-10003892,48.91,25.92,2
654,CA-2021-140844,TEC-AC-10001101,12.89,11.6,8
655,CA-2020-137239,OFF-AP-10002439,70.97,52.52,2
656,CA-2020-137239,OFF-BI-10002827,5.53,2.99,2
657,CA-2020-137239,OFF-EN-10002230,83.93,44.48,2
658,US-2020-156097,FUR-CH-10001215,500.98,375.74,2
659,US-2020-156097,OFF-BI-10004654,5.77,2.88,2
660,CA-2019-146563,OFF-ST-10001490,178.47,124.93,7
661,CA-2019-146563,OFF-ST-10001511,64.65,61.42,14
662,CA-2019-146563,FUR-TA-10001768,262.51,207.38,5
663,CA-2019-146563,OFF-BI-10003981,4.54,2.32,3
664,CA-2020-123666,OFF-ST-10001522,91.99,88.31,5
665,CA-2020-143308,OFF-FA-10000621,3.58,1.83,3
666,CA-2021-132682,OFF-SU-10004231,9.9,7.23,3
667,CA-2021-132682,OFF-PA-10000474,35.44,18.78,3
668,CA-2021-132682,TEC-PH-10004042,158.99,117.65,3
669,CA-2018-156314,FUR-FU-10003096,7.59,4.33,5
670,US-2021-106663,FUR-FU-10002759,19.98,12.79,3
671,US-2021-106663,FUR-TA-10000688,217.85,180.82,1
672,US-2021-106663,OFF-PA-10002377,5.68,3.12,8
673,CA-2021-111178,OFF-AR-10001954,4.89,3.57,5
674,CA-2021-130351,OFF-AP-10004532,20.48,14.95,3
675,CA-2021-130351,OFF-PA-10002137,7.78,4.28,5
676,CA-2021-130351,TEC-AC-10003832,33.13,19.55,3
677,US-2021-119438,OFF-AP-10000804,4.48,3.36,3
678,US-2021-119438,TEC-AC-10003614,11.59,7.77,3
679,US-2021-119438,FUR-FU-10003553,68.77,41.26,3
680,US-2021-119438,OFF-BI-10004632,304.99,167.74,3
681,CA-2020-164511,OFF-BI-10003305,5.98,3.23,3
682,CA-2020-164511,OFF-ST-10002583,32.48,31.18,2
683,CA-2020-164511,OFF-ST-10004507,17.15,12.52,4
684,US-2021-168116,TEC-MA-10004125,3999.99,2959.99,4
685,US-2021-168116,OFF-AP-10002457,104.65,76.39,2
686,CA-2018-157784,TEC-AC-10003911,159.99,105.59,3
687,CA-2018-157784,OFF-LA-10001934,7.31,3.87,2
688,CA-2018-157784,OFF-PA-10000304,6.48,3.37,3
689,CA-2021-161480,FUR-BO-10004015,119.99,93.59,2
690,US-2018-117135,FUR-FU-10004071,104.01,89.45,1
691,US-2018-117135,TEC-PH-10002033,284.82,210.77,1
692,US-2018-117135,OFF-ST-10002444,12.28,8.84,3
693,CA-2019-131534,TEC-AC-10002253,166.24,141.3,1
694,CA-2019-131534,OFF-PA-10000743,6.68,3.47,5
695,CA-2019-119291,OFF-AR-10003373,30.98,22.62,8
696,CA-2019-119291,OFF-LA-10002312,14.8,7.4,4
697,CA-2019-119291,OFF-EN-10000927,35.89,19.74,7
698,CA-2019-119291,OFF-LA-10003510,30.53,16.49,4
699,CA-2019-119291,OFF-AR-10001118,3.37,1.89,1
700,CA-2019-119291,OFF-BI-10001575,30.98,16.11,2
701,CA-2019-119291,OFF-BI-10001982,5.44,2.77,3
702,CA-2021-114552,FUR-FU-10002960,6.28,3.64,3
703,CA-2020-163755,FUR-FU-10003394,69.96,58.07,3
704,CA-2019-142027,FUR-TA-10002774,154.13,127.93,3
705,CA-2018-138527,OFF-PA-10001800,6.48,3.37,2
706,CA-2018-138527,OFF-AP-10001469,41.71,29.61,5
707,CA-2018-138527,TEC-AC-10002399,19.02,12.93,1
708,CA-2018-112158,TEC-AC-10003628,29.99,16.79,4
709,CA-2018-112158,FUR-BO-10003272,220.98,198.88,5
710,CA-2018-112158,OFF-BI-10000050,7.3,3.87,8
711,CA-2018-113887,OFF-PA-10004071,55.48,28.85,1
712,CA-2021-146136,OFF-EN-10001219,7.64,3.9,4
713,US-2021-100048,OFF-AP-10001154,46.89,28.6,6
714,US-2021-100048,TEC-PH-10003012,153.99,109.33,2
715,US-2021-100048,TEC-AC-10001606,99.99,61.99,3
716,CA-2018-153150,OFF-BI-10003355,4.98,2.59,5
717,CA-2018-130092,FUR-FU-10000010,4.97,3.43,2
718,CA-2021-108910,FUR-FU-10002253,42.94,26.19,3
719,CA-2018-104472,OFF-BI-10001658,24.92,13.46,3
720,CA-2018-104472,FUR-FU-10000246,12.22,8.55,6
721,CA-2020-112942,OFF-PA-10004092,48.94,24.47,3
722,CA-2020-142335,FUR-TA-10000198,550.98,473.84,3
723,CA-2020-142335,OFF-ST-10000036,98.79,72.12,3
724,CA-2018-117429,FUR-FU-10000222,32.48,21.76,5
725,CA-2020-114713,OFF-SU-10004664,8.14,5.78,7
726,CA-2021-144113,OFF-EN-10001141,10.98,5.6,2
727,CA-2021-144113,TEC-PH-10002170,69.99,50.39,1
728,US-2020-150861,OFF-PA-10001954,22.84,12.33,8
729,US-2020-150861,FUR-TA-10002228,333.36,276.69,2
730,US-2020-150861,OFF-ST-10004634,11.21,7.85,3
731,US-2020-150861,FUR-CH-10002965,200.98,146.72,3
732,US-2020-150861,OFF-LA-10001317,3.15,1.64,2
733,CA-2021-131954,OFF-ST-10000736,80.98,77.74,3
734,CA-2021-131954,TEC-AC-10003610,59.99,31.19,3
735,CA-2021-131954,OFF-BI-10003982,20.77,11.01,6
736,CA-2021-131954,OFF-BI-10003291,8.73,4.63,4
737,CA-2021-131954,FUR-BO-10001619,84.98,66.28,1
738,CA-2021-131954,OFF-BI-10000138,4.68,2.43,5
739,CA-2018-132500,TEC-AC-10001383,24.99,20.74,2
740,CA-2018-112326,OFF-LA-10003223,4.91,2.5,3
741,CA-2018-112326,OFF-ST-10002743,113.64,112.5,3
742,CA-2018-112326,OFF-BI-10004094,8.85,4.51,2
743,US-2020-146710,OFF-SU-10004498,12.88,12.49,5
744,US-2020-146710,OFF-PA-10002615,4.41,2.38,1
745,US-2020-146710,OFF-PA-10004971,5.78,2.95,1
746,US-2020-146710,OFF-SU-10004261,17.24,12.24,4
747,CA-2018-124429,FUR-TA-10002607,70.89,59.55,10
748,CA-2018-124429,OFF-ST-10001809,89.83,88.03,4
749,CA-2020-150889,TEC-PH-10000004,14.99,11.09,1
750,CA-2021-126074,OFF-BI-10003638,19.35,10.45,3
751,CA-2021-126074,FUR-FU-10003577,14.34,9.18,11
752,CA-2021-126074,OFF-AR-10003478,8.14,4.88,7
753,CA-2021-126074,OFF-BI-10000546,2.88,1.47,1
754,CA-2020-110499,TEC-CO-10002095,499.99,274.99,3
755,CA-2019-135272,FUR-FU-10002759,19.98,12.79,4
756,CA-2020-140928,FUR-TA-10001095,174.29,137.69,4
757,CA-2018-106803,OFF-ST-10002444,12.28,8.84,2
758,CA-2018-106803,TEC-AC-10001267,29.95,17.97,4
759,CA-2021-117240,OFF-BI-10000848,5.47,2.95,3
760,CA-2021-133333,OFF-PA-10002377,5.68,3.12,4
761,CA-2019-112319,OFF-PA-10003441,6.48,3.37,9
762,CA-2021-126046,OFF-LA-10004484,4.13,2.23,3
763,CA-2019-114923,TEC-PH-10003931,59.99,44.99,3
764,CA-2018-162775,OFF-EN-10001990,5.68,3.01,2
765,CA-2018-162775,OFF-EN-10001532,16.98,8.49,3
766,CA-2018-162775,TEC-AC-10003174,107.79,64.67,6
767,CA-2018-162775,OFF-BI-10004187,1.88,0.98,3
768,CA-2018-162775,OFF-ST-10000025,95.43,89.7,6
769,CA-2018-106810,FUR-FU-10004306,194.3,143.78,2
770,CA-2020-157245,FUR-CH-10003746,320.98,231.11,2
771,CA-2021-104220,OFF-BI-10001036,9.14,4.57,2
772,CA-2021-104220,TEC-PH-10004614,69.0,51.75,3
773,CA-2021-104220,OFF-BI-10000301,6.47,3.24,5
774,CA-2021-104220,OFF-BI-10003910,7.71,4.24,1
775,CA-2021-104220,OFF-AR-10004648,20.15,14.71,2
776,CA-2021-104220,FUR-FU-10002597,4.94,2.87,7
777,CA-2018-165974,OFF-AR-10003405,5.85,4.15,7
778,CA-2019-144267,FUR-CH-10002335,226.67,167.74,3
779,CA-2019-144267,OFF-PA-10000157,19.98,10.59,3
780,CA-2019-144267,OFF-PA-10001947,5.98,3.05,4
781,CA-2019-144267,OFF-PA-10003657,4.28,2.35,1
782,US-2019-157014,OFF-BI-10001098,21.38,10.9,5
783,US-2019-157014,TEC-AC-10002167,15.0,13.35,2
784,US-2019-157014,FUR-BO-10004409,70.98,51.11,1
785,US-2019-157014,TEC-AC-10000057,29.99,23.69,2
786,CA-2019-154921,OFF-EN-10000056,62.23,32.98,3
787,CA-2021-129567,OFF-BI-10000014,10.91,5.78,2
788,CA-2019-154620,FUR-CH-10004675,218.08,157.02,2
789,CA-2019-115938,OFF-BI-10001543,35.99,18.71,4
790,CA-2019-115938,OFF-ST-10001321,15.42,11.26,1
791,CA-2019-115938,OFF-BI-10001132,5.38,2.74,8
792,CA-2019-115938,FUR-CH-10003199,110.98,84.34,3
793,CA-2020-105256,TEC-PH-10001530,340.99,255.74,5
794,CA-2018-156433,OFF-LA-10001569,4.98,2.69,2
795,CA-2018-156433,OFF-PA-10003724,5.43,2.77,4
796,CA-2021-151428,OFF-BI-10000546,2.88,1.47,7
797,CA-2019-124653,OFF-PA-10000176,18.97,9.86,7
798,CA-2019-124653,OFF-PA-10002365,6.48,3.37,2
799,CA-2019-124653,OFF-LA-10002271,3.08,1.6,7
800,CA-2019-101910,FUR-CH-10002647,70.98,53.24,5
801,CA-2021-105809,FUR-FU-10004090,22.23,14.89,1
802,CA-2021-105809,TEC-PH-10001580,134.98,98.54,2
803,CA-2020-136133,OFF-AP-10000576,39.48,28.43,9
804,CA-2020-115504,OFF-PA-10003953,6.48,3.37,2
805,CA-2021-135783,FUR-FU-10000794,9.14,6.03,2
806,CA-2018-134313,OFF-AR-10001897,17.99,12.95,3
807,CA-2018-134313,TEC-PH-10001795,619.99,433.99,4
808,CA-2019-140921,FUR-FU-10003347,14.2,8.66,2
809,CA-2019-140921,TEC-AC-10004901,49.99,32.99,3
810,CA-2018-151995,OFF-AR-10003190,2.88,2.07,4
811,CA-2018-151995,FUR-TA-10002903,259.71,197.38,5
812,CA-2018-151995,OFF-AP-10000240,53.48,37.97,4
813,CA-2018-151995,TEC-AC-10001101,12.89,11.6,2
814,CA-2021-143686,FUR-FU-10000794,9.14,6.03,2
815,CA-2021-143686,TEC-AC-10001838,199.99,113.99,7
816,CA-2019-106565,OFF-PA-10000061,6.48,3.37,8
817,CA-2020-149370,OFF-PA-10003651,6.68,3.47,1
818,CA-2018-140858,OFF-PA-10000304,6.48,3.37,8
819,CA-2018-140858,OFF-BI-10003094,3.52,1.87,3
820,CA-2018-140858,FUR-CH-10001394,350.99,245.69,5
821,CA-2018-140858,OFF-BI-10004230,34.54,17.96,3
822,CA-2018-140858,OFF-PA-10003395,104.85,54.52,4
823,CA-2021-101434,TEC-AC-10002402,79.99,55.99,3
824,CA-2021-101434,OFF-LA-10003223,4.91,2.5,2
825,US-2018-102071,TEC-AC-10003441,16.95,15.93,4
826,US-2018-102071,TEC-AC-10000109,55.99,42.55,3
827,CA-2021-126956,OFF-FA-10002280,5.0,2.6,7
828,CA-2021-126956,OFF-SU-10000381,9.31,6.61,4
829,CA-2021-126956,OFF-EN-10004459,7.64,3.9,2
830,CA-2021-129462,FUR-CH-10000665,150.98,105.69,2
831,CA-2021-129462,OFF-AP-10003884,60.22,43.36,3
832,CA-2021-129462,TEC-PH-10001557,95.99,70.07,2
833,CA-2021-129462,TEC-PH-10002085,65.99,48.83,1
834,CA-2020-165316,OFF-AR-10002956,22.01,16.29,2
835,CA-2020-165316,OFF-AP-10003266,14.81,8.59,2
836,CA-2020-165316,TEC-MA-10004002,530.95,376.97,1
837,US-2018-115987,OFF-BI-10001071,63.98,32.63,4
838,US-2021-156083,OFF-PA-10001560,6.04,3.2,2
839,US-2020-137547,TEC-PH-10002365,8.78,6.5,3
840,CA-2019-100454,OFF-AR-10004648,20.15,14.71,3
841,CA-2019-100454,OFF-AR-10002578,2.88,2.04,4
842,CA-2019-100454,FUR-BO-10001519,58.14,44.19,4
843,CA-2020-161669,OFF-BI-10001294,11.7,6.44,4
844,CA-2020-161669,OFF-BI-10001636,8.43,4.55,4
845,CA-2020-161669,OFF-SU-10002503,5.68,4.03,2
846,CA-2020-161669,OFF-LA-10004093,7.31,3.87,2
847,CA-2019-114300,TEC-PH-10001552,11.96,8.61,7
848,CA-2019-114300,FUR-CH-10001891,95.98,70.07,3
849,CA-2021-107503,FUR-FU-10003878,15.28,10.08,4
850,CA-2018-107755,TEC-AC-10000710,16.48,9.39,7
851,CA-2020-152534,OFF-AR-10002335,2.58,1.91,2
852,CA-2020-152534,OFF-PA-10001870,6.48,3.37,6
853,CA-2020-113747,OFF-AR-10003373,30.98,22.62,6
854,CA-2020-123274,FUR-FU-10004090,22.23,14.89,2
855,CA-2020-123274,OFF-ST-10000736,80.98,77.74,3
856,CA-2018-125612,OFF-PA-10001019,19.98,10.59,2
857,CA-2018-125612,OFF-SU-10002537,10.23,7.57,10
858,CA-2018-125612,OFF-ST-10003221,10.68,7.8,2
859,CA-2021-161984,OFF-PA-10004569,7.61,4.03,1
860,CA-2021-161984,OFF-FA-10000624,3.58,1.79,2
861,CA-2018-133851,OFF-SU-10001225,3.68,3.61,2
862,CA-2018-133851,OFF-AR-10003752,11.55,6.24,2
863,CA-2020-134474,TEC-AC-10001714,39.89,25.13,6
864,CA-2020-134474,OFF-AR-10003958,3.28,2.33,2
865,CA-2020-134474,TEC-PH-10002923,36.99,27.0,2
866,CA-2018-149020,OFF-LA-10004272,2.89,1.53,1
867,CA-2018-149020,FUR-FU-10000965,51.94,30.64,1
868,CA-2020-134362,OFF-LA-10004853,4.98,2.69,4
869,CA-2018-136742,OFF-BI-10003719,24.95,13.47,6
870,CA-2020-158099,OFF-BI-10000545,760.98,380.49,5
871,CA-2020-158099,TEC-PH-10002496,155.99,109.19,3
872,CA-2019-131128,OFF-PA-10003591,11.48,5.74,3
873,CA-2018-148488,OFF-PA-10004470,5.68,3.07,2
874,CA-2018-148488,OFF-BI-10000315,18.99,9.87,7
875,CA-2021-114636,OFF-PA-10001790,48.04,24.98,5
876,CA-2020-116736,FUR-FU-10004017,107.53,86.02,3
